source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other1_def,other2_def,other3_def,other4_def,geometry_ref
25454629,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,145000,120000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454629,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,145000,120000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454629,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,145000,120000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454629,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,145000,120000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454629,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,0,,T of CO2 per MWh,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,137000,114000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454629,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,137000,114000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454629,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,137000,114000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454629,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,137000,114000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454629,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Sebastianópolis II power station,biomass,-20.5829,-49.9513,a,30,137000,114000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-49.9513_-20.5829
25454651,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,0,,T of CO2 per MWh,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,539000,448000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,539000,448000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,539000,448000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,539000,448000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,539000,448000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,0,,T of CO2 per MWh,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,572000,475000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,572000,475000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,572000,475000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,572000,475000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,572000,475000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,0,,T of CO2 per MWh,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,560000,465000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,560000,465000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,560000,465000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,560000,465000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,560000,465000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,0,,T of CO2 per MWh,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,530000,441000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,530000,441000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,530000,441000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,530000,441000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454651,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,0,,,0,MW,,0,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Eldorado power station,biomass,-21.8663,-54.0216,a,116,530000,441000,,biomass_emissions,biomass_capacity,biomass_generation,trace_-54.0216_-21.8663
25454717,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,212000,0.631,T of CO2 per MWh,63,MW,0.609,336000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,63,MW,0.609,336000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,63,MW,0.609,336000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,212000,,,63,MW,0.609,336000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,212000,,,63,MW,0.609,336000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,172000,0.632,T of CO2 per MWh,63,MW,0.492,272000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,63,MW,0.492,272000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,63,MW,0.492,272000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,172000,,,63,MW,0.492,272000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,172000,,,63,MW,0.492,272000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,290000,0.632,T of CO2 per MWh,63,MW,0.832,459000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,63,MW,0.832,459000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,63,MW,0.832,459000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,290000,,,63,MW,0.832,459000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,290000,,,63,MW,0.832,459000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,139000,0.632,T of CO2 per MWh,63,MW,0.399,220000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,63,MW,0.399,220000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,63,MW,0.399,220000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,139000,,,63,MW,0.399,220000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454717,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,139000,,,63,MW,0.399,220000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Ipatinga,gas,-19.464,-42.5275,a,,,,,,,,trace_-42.5275_-19.464
25454718,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,845000,1.223,T of CO2 per MWh,104,MW,0.758,691000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,104,MW,0.758,691000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,104,MW,0.758,691000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,845000,,,104,MW,0.758,691000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,845000,,,104,MW,0.758,691000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,703000,1.22,T of CO2 per MWh,104,MW,0.631,576000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,104,MW,0.631,576000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,104,MW,0.631,576000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,703000,,,104,MW,0.631,576000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,703000,,,104,MW,0.631,576000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,940000,1.221,T of CO2 per MWh,104,MW,0.845,770000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,104,MW,0.845,770000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,104,MW,0.845,770000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,940000,,,104,MW,0.845,770000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,940000,,,104,MW,0.845,770000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,571000,1.223,T of CO2 per MWh,104,MW,0.513,467000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,104,MW,0.513,467000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,104,MW,0.513,467000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,571000,,,104,MW,0.513,467000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454718,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,571000,,,104,MW,0.513,467000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,Barcarena Alunorte power station,coal,-1.5699,-48.7545,a,,,,,,,,trace_-48.7545_-1.5699
25454719,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,617000,1.222,T of CO2 per MWh,76,MW,0.759,505000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,,,field_not_modeled,76,MW,0.759,505000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,field_not_modeled,76,MW,0.759,505000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,617000,,,76,MW,0.759,505000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,617000,,,76,MW,0.759,505000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,514000,1.221,T of CO2 per MWh,76,MW,0.631,421000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,,,field_not_modeled,76,MW,0.631,421000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,514000,,,76,MW,0.631,421000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,687000,1.22,T of CO2 per MWh,76,MW,0.846,563000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,,,field_not_modeled,76,MW,0.846,563000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,field_not_modeled,76,MW,0.846,563000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,687000,,,76,MW,0.846,563000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,687000,,,76,MW,0.846,563000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2,417000,1.219,T of CO2 per MWh,76,MW,0.514,342000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,ch4,,,field_not_modeled,76,MW,0.514,342000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,n2o,,,field_not_modeled,76,MW,0.514,342000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_100yr,417000,,,76,MW,0.514,342000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2022-01-01 00:00:00,2022-12-31 00:00:00,annual,co2e_20yr,417000,,,76,MW,0.514,342000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
25454719,BRA,electricity-generation,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,field_not_modeled,76,MW,0.631,421000,MWh,2023-10-31 00:00:00,2023-11-01 10:00:00,São Luis Alumar power station,coal,-2.5283,-44.3044,a,,,,,,,,trace_-44.3044_-2.5283
